person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,emp_length_missing,int_rate_missing
39.0,116000,RENT,1.0,VENTURE,C,8000,15.27,1,0.07,N,11.0,0,0
36.0,62400,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2400,7.49,0,0.04,N,14.0,0,0
36.0,62400,MORTGAGE,6.0,PERSONAL,D,12000,16.89,0,0.19,Y,14.0,0,0
40.5,135000,RENT,7.0,VENTURE,C,8000,10.99,0,0.06,Y,14.0,0,1
36.0,62400,MORTGAGE,13.0,VENTURE,C,14100,12.98,0,0.23,Y,14.0,0,0
40.0,140232,RENT,11.0,DEBTCONSOLIDATION,A,8000,10.99,0,0.05,N,15.5,0,1
37.0,62400,MORTGAGE,5.0,VENTURE,D,10000,14.61,0,0.16,Y,15.5,0,0
40.0,62400,MORTGAGE,7.0,EDUCATION,F,7000,19.13,0,0.11,N,12.0,0,0
40.5,40000,RENT,2.0,DEBTCONSOLIDATION,C,8050,12.98,0,0.2,N,13.0,0,0
40.5,62500,MORTGAGE,14.5,HOMEIMPROVEMENT,A,5000,8.49,0,0.08,N,15.0,0,0
40.5,140000,RENT,10.0,EDUCATION,A,8175,5.99,0,0.06,N,15.5,0,0
40.5,56500,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,11.14,1,0.27,N,11.0,0,0
38.0,62691,OWN,14.5,VENTURE,C,6000,13.49,0,0.1,Y,13.0,0,0
36.0,56900,MORTGAGE,14.5,VENTURE,G,6200,10.99,1,0.11,N,11.0,0,1
40.5,63000,MORTGAGE,8.0,VENTURE,B,12000,9.91,0,0.19,N,13.0,0,0
37.0,33280,RENT,2.0,DEBTCONSOLIDATION,C,8400,13.92,0,0.25,N,11.0,0,0
38.0,36000,RENT,1.0,MEDICAL,C,8400,13.22,0,0.23,N,15.5,0,0
37.0,42000,RENT,2.0,VENTURE,C,8400,13.49,0,0.2,N,15.0,0,0
39.0,63000,MORTGAGE,0.0,PERSONAL,A,15000,10.99,0,0.24,N,15.0,0,1
36.0,57000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,1500,9.62,1,0.03,N,15.5,0,0
40.5,36000,RENT,7.0,MEDICAL,D,8400,16.32,1,0.23,Y,15.0,0,0
38.0,42552,RENT,3.0,PERSONAL,C,8400,13.49,0,0.2,N,14.0,0,0
39.0,48000,RENT,3.0,MEDICAL,C,8400,12.53,0,0.17,Y,15.5,0,0
40.5,44000,RENT,0.0,EDUCATION,C,8400,13.57,1,0.19,Y,13.0,0,0
36.0,63000,MORTGAGE,7.0,MEDICAL,A,4200,7.14,0,0.07,N,13.0,0,0
40.5,48000,RENT,1.0,EDUCATION,F,8400,18.54,1,0.17,N,15.5,0,0
36.0,63177,MORTGAGE,3.0,MEDICAL,A,6250,7.49,0,0.1,N,12.0,0,0
37.0,70000,RENT,6.0,HOMEIMPROVEMENT,A,8400,7.49,0,0.12,N,15.0,0,0
38.0,63500,OWN,3.0,EDUCATION,B,2400,11.36,0,0.04,N,12.0,0,0
36.0,63599,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5200,7.91,0,0.08,N,14.0,0,0
40.5,73000,RENT,0.0,EDUCATION,D,8550,14.3,1,0.12,N,15.5,0,0
40.0,63996,MORTGAGE,8.0,EDUCATION,B,12000,10.25,0,0.19,N,15.5,0,0
40.0,65000,RENT,4.0,MEDICAL,A,8700,7.88,0,0.13,N,13.0,0,0
40.5,64000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2300,6.99,0,0.04,N,12.0,0,0
40.5,54000,RENT,0.0,EDUCATION,A,8725,7.29,0,0.16,N,14.0,0,0
40.5,64000,MORTGAGE,3.0,MEDICAL,A,6000,7.29,0,0.09,N,14.0,0,0
36.0,45600,RENT,8.0,PERSONAL,D,8775,12.36,0,0.19,Y,15.5,0,0
40.5,64000,MORTGAGE,6.0,MEDICAL,A,15000,7.88,0,0.23,N,15.5,0,0
40.5,22000,RENT,3.0,PERSONAL,A,9000,7.66,1,0.41,N,11.0,0,0
40.5,58000,MORTGAGE,5.0,PERSONAL,D,16000,15.33,1,0.28,N,13.0,0,0
40.5,24600,RENT,8.0,EDUCATION,B,9000,10.65,1,0.37,N,14.0,0,0
40.5,27000,RENT,4.0,MEDICAL,B,9000,11.11,1,0.33,N,15.5,0,0
36.0,64064,MORTGAGE,4.0,VENTURE,B,9500,10.99,0,0.15,N,15.0,0,1
36.0,30000,RENT,0.0,EDUCATION,B,9000,12.18,0,0.3,N,15.5,0,0
40.5,64800,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6625,18.25,0,0.1,N,15.5,0,0
39.0,30000,RENT,6.0,DEBTCONSOLIDATION,D,9000,16.89,1,0.3,N,15.5,0,0
40.5,36000,RENT,0.0,MEDICAL,A,9000,5.79,0,0.25,N,15.5,0,0
40.5,58800,MORTGAGE,12.0,DEBTCONSOLIDATION,E,22000,17.74,1,0.37,N,15.0,0,0
36.0,64973,MORTGAGE,6.0,EDUCATION,B,9000,10.59,0,0.14,N,13.0,0,0
36.0,36000,RENT,3.0,DEBTCONSOLIDATION,C,9000,12.73,0,0.25,Y,15.5,0,0
38.0,36000,RENT,10.0,MEDICAL,B,9000,11.83,0,0.25,N,11.0,0,0
40.5,65000,OWN,6.0,EDUCATION,A,22750,8.9,0,0.35,N,12.0,0,0
37.0,65000,MORTGAGE,12.0,PERSONAL,B,11000,9.91,0,0.17,N,15.5,0,0
36.0,65000,MORTGAGE,6.0,EDUCATION,C,23125,15.27,0,0.36,Y,14.0,0,0
38.0,65000,MORTGAGE,7.0,MEDICAL,C,10000,13.49,0,0.15,N,12.0,0,0
39.0,65000,MORTGAGE,14.5,EDUCATION,A,15000,7.9,0,0.23,N,14.0,0,0
40.5,65000,OWN,4.0,MEDICAL,B,15000,11.71,0,0.23,N,13.0,0,0
40.5,65000,MORTGAGE,14.5,VENTURE,D,7200,16.29,0,0.11,N,15.5,0,0
37.0,44700,RENT,0.0,DEBTCONSOLIDATION,A,9000,8.59,0,0.2,N,15.5,0,0
40.5,65000,MORTGAGE,14.5,VENTURE,A,6000,7.49,0,0.09,N,15.5,0,0
40.0,44940,RENT,2.0,EDUCATION,A,9000,8.94,0,0.2,N,13.0,0,0
37.0,59000,MORTGAGE,11.0,DEBTCONSOLIDATION,E,15000,17.99,1,0.25,N,12.0,0,0
38.0,45600,RENT,5.0,VENTURE,D,9000,16.29,0,0.2,Y,13.0,0,0
40.5,45600,RENT,3.0,DEBTCONSOLIDATION,B,9000,10.0,0,0.2,N,12.0,0,0
36.0,48960,RENT,14.5,EDUCATION,B,9000,10.99,0,0.18,N,12.0,0,0
37.0,59000,MORTGAGE,10.0,MEDICAL,D,12000,15.62,1,0.2,Y,12.0,0,0
37.0,45000,RENT,1.0,PERSONAL,B,9000,11.71,1,0.2,N,12.0,0,0
39.0,65000,MORTGAGE,3.0,EDUCATION,D,6000,15.62,0,0.09,Y,14.0,0,0
36.0,65000,MORTGAGE,3.0,VENTURE,A,6500,5.79,0,0.1,N,15.5,0,0
40.5,40000,RENT,3.0,PERSONAL,A,9200,7.49,0,0.23,N,13.0,0,0
40.5,50000,RENT,4.0,DEBTCONSOLIDATION,B,9200,10.99,0,0.18,N,15.5,0,1
37.0,44004,RENT,2.0,PERSONAL,C,9200,12.84,1,0.21,N,13.0,0,0
40.5,65000,MORTGAGE,14.5,MEDICAL,B,10000,10.74,0,0.15,N,13.0,0,0
38.0,65000,MORTGAGE,5.0,EDUCATION,B,15000,10.36,0,0.23,N,15.5,0,0
38.0,65000,OWN,12.0,HOMEIMPROVEMENT,B,3600,8.88,0,0.06,N,15.0,0,0
40.5,65000,MORTGAGE,14.5,HOMEIMPROVEMENT,C,7000,14.35,0,0.11,N,11.0,0,0
40.5,31000,RENT,0.0,HOMEIMPROVEMENT,D,9250,16.49,1,0.3,N,13.0,0,0
36.0,58000,RENT,2.0,HOMEIMPROVEMENT,C,9275,14.72,0,0.16,Y,15.5,0,0
37.0,65000,MORTGAGE,0.0,PERSONAL,B,4000,10.75,0,0.06,N,15.0,0,0
36.0,65000,MORTGAGE,1.0,VENTURE,B,7000,11.49,0,0.11,N,11.0,0,0
38.0,65000,OWN,3.0,PERSONAL,B,8000,10.62,0,0.12,N,14.0,0,0
40.5,65000,MORTGAGE,2.0,EDUCATION,B,23125,10.99,0,0.37,N,13.0,0,0
36.0,65000,MORTGAGE,3.0,VENTURE,C,4000,13.48,0,0.06,Y,12.0,0,0
40.5,65000,MORTGAGE,0.0,PERSONAL,B,12000,10.62,0,0.18,N,15.5,0,0
40.5,33000,RENT,6.0,VENTURE,A,9400,8.9,0,0.28,N,15.5,0,0
36.0,23004,RENT,0.0,PERSONAL,B,9450,10.37,1,0.41,N,13.0,0,0
38.0,65000,MORTGAGE,6.0,MEDICAL,C,11500,13.92,0,0.18,N,15.5,0,0
39.0,38604,RENT,9.0,MEDICAL,B,9500,10.62,0,0.25,N,11.0,0,0
38.0,34000,RENT,8.0,MEDICAL,D,9500,14.46,1,0.28,N,15.0,0,0
40.5,50000,RENT,5.0,HOMEIMPROVEMENT,B,9500,9.88,0,0.19,N,15.0,0,0
40.5,65000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,20000,12.21,0,0.31,N,13.0,0,0
37.0,58000,RENT,1.0,EDUCATION,B,9500,9.96,0,0.16,N,15.0,0,0
36.0,60000,RENT,3.0,EDUCATION,A,9500,7.14,0,0.16,N,12.0,0,0
40.5,65000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,9.32,0,0.09,N,15.5,0,0
36.0,55000,RENT,1.0,EDUCATION,D,9500,15.62,1,0.17,N,12.0,0,0
38.0,58000,RENT,4.0,MEDICAL,E,9500,16.35,1,0.16,Y,15.5,0,0
40.5,65000,RENT,2.0,EDUCATION,B,9500,11.89,0,0.15,N,14.0,0,0
40.5,70000,RENT,4.0,EDUCATION,C,9500,14.22,0,0.14,N,14.0,0,0
40.5,28800,RENT,0.0,MEDICAL,C,9600,13.49,1,0.33,N,15.5,0,0
40.0,32000,RENT,14.5,DEBTCONSOLIDATION,B,9600,9.88,0,0.3,N,14.0,0,0
40.5,65004,MORTGAGE,3.0,EDUCATION,B,23125,11.86,0,0.38,N,15.5,0,0
37.0,65004,MORTGAGE,5.0,MEDICAL,B,17000,11.26,0,0.26,N,13.0,0,0
40.5,59004,MORTGAGE,13.0,PERSONAL,D,15000,10.99,1,0.25,Y,13.0,0,1
38.0,40000,RENT,0.0,PERSONAL,B,9600,11.11,0,0.24,N,11.0,0,0
37.0,65379,MORTGAGE,5.0,PERSONAL,B,10000,10.39,0,0.15,N,13.0,0,0
36.0,65458,MORTGAGE,4.0,MEDICAL,A,8000,7.29,0,0.12,N,13.0,0,0
40.5,42000,RENT,11.0,VENTURE,C,9600,13.23,0,0.23,N,15.0,0,0
40.5,65500,MORTGAGE,12.0,VENTURE,A,3000,10.99,0,0.05,N,15.0,0,1
40.5,59827,MORTGAGE,9.0,EDUCATION,D,6000,15.58,1,0.1,N,15.0,0,0
40.5,65993,MORTGAGE,3.0,EDUCATION,D,9000,14.59,0,0.14,N,15.0,0,0
40.5,66000,MORTGAGE,14.5,VENTURE,A,10000,6.62,0,0.15,N,12.0,0,0
37.0,54696,RENT,4.0,PERSONAL,B,9600,9.99,0,0.18,N,12.0,0,0
40.0,66000,OWN,14.5,MEDICAL,C,6125,14.65,0,0.09,Y,15.5,0,0
40.5,66000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12475,6.62,0,0.19,N,11.0,0,0
40.5,55000,RENT,14.5,PERSONAL,B,9600,11.26,0,0.17,N,15.5,0,0
36.0,62000,RENT,5.0,DEBTCONSOLIDATION,A,9600,9.32,0,0.15,N,11.0,0,0
37.0,78000,RENT,0.0,MEDICAL,C,9600,12.99,0,0.12,N,15.5,0,0
40.5,66000,MORTGAGE,13.0,PERSONAL,C,5000,13.48,0,0.08,Y,11.0,0,0
36.0,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,13000,14.11,1,0.22,Y,14.0,0,0
36.0,85000,RENT,4.0,PERSONAL,A,9600,7.51,0,0.11,N,15.0,0,0
37.0,66150,OWN,11.0,PERSONAL,C,17000,12.73,0,0.26,N,15.5,0,0
39.0,66200,MORTGAGE,5.0,VENTURE,B,13750,9.88,0,0.21,N,15.5,0,0
38.0,66420,MORTGAGE,8.0,MEDICAL,A,5550,5.99,0,0.08,N,11.0,0,0
37.0,60000,RENT,0.0,VENTURE,C,9700,13.61,0,0.16,Y,11.0,0,0
40.5,24300,RENT,0.0,VENTURE,D,9750,16.77,1,0.4,N,15.0,0,0
40.5,66948,MORTGAGE,1.0,VENTURE,B,23125,10.62,0,0.36,N,12.0,0,0
37.0,19896,RENT,0.0,EDUCATION,E,10000,17.14,1,0.44000000000000006,N,11.0,0,0
40.5,67000,MORTGAGE,14.5,HOMEIMPROVEMENT,B,3000,10.99,0,0.04,N,14.0,0,1
40.5,22800,RENT,6.0,EDUCATION,B,10000,10.99,1,0.44,N,15.5,0,0
38.0,23000,RENT,4.0,EDUCATION,C,10000,13.48,1,0.43,Y,15.5,0,0
39.0,67000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000,10.37,0,0.22,N,15.0,0,0
36.0,24000,RENT,14.5,DEBTCONSOLIDATION,B,10000,11.86,1,0.42,N,15.0,0,0
37.0,24000,RENT,5.0,DEBTCONSOLIDATION,B,10000,9.76,1,0.42,N,13.0,0,0
40.5,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,16000,10.99,1,0.26,Y,15.5,0,1
37.0,25000,RENT,5.0,MEDICAL,D,10000,16.29,1,0.4,N,11.0,0,0
40.5,25000,RENT,-1.0,MEDICAL,A,10000,6.99,1,0.4,N,15.5,1,0
39.0,61020,MORTGAGE,4.0,DEBTCONSOLIDATION,D,9975,13.99,1,0.16,N,11.0,0,0
38.0,67200,MORTGAGE,11.0,EDUCATION,A,8000,7.9,0,0.12,N,11.0,0,0
40.5,25320,RENT,1.0,HOMEIMPROVEMENT,D,10000,14.84,1,0.39,Y,14.0,0,0
40.5,26000,RENT,14.5,MEDICAL,A,10000,8.49,1,0.38,N,13.0,0,0
36.0,26000,RENT,1.0,PERSONAL,D,10000,15.31,1,0.38,N,14.0,0,0
37.0,26400,RENT,0.0,MEDICAL,E,10000,19.03,1,0.38,Y,12.0,0,0
37.0,67600,MORTGAGE,6.0,EDUCATION,B,23125,9.99,0,0.44000000000000006,N,15.0,0,0
40.5,52569,MORTGAGE,0.0,MEDICAL,F,10400,19.47,1,0.17,N,12.0,0,0
38.0,67870,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,10.99,0,0.07,N,15.0,0,1
40.5,30000,RENT,14.5,DEBTCONSOLIDATION,C,10000,13.49,1,0.33,N,12.0,0,0
39.0,68000,MORTGAGE,1.0,PERSONAL,C,16000,13.49,0,0.24,Y,13.0,0,0
40.5,68000,MORTGAGE,5.0,PERSONAL,B,10000,11.49,0,0.15,N,13.0,0,0
37.0,30000,RENT,7.0,MEDICAL,B,10000,9.25,1,0.33,N,15.5,0,0
40.5,68000,OWN,9.0,EDUCATION,A,5000,6.99,0,0.07,N,15.0,0,0
37.0,68000,OWN,14.5,VENTURE,A,7000,7.29,0,0.1,N,11.0,0,0
38.0,30000,RENT,8.0,EDUCATION,A,10000,7.51,1,0.33,N,14.0,0,0
40.5,68000,MORTGAGE,2.0,PERSONAL,C,7000,12.61,0,0.1,N,11.0,0,0
40.5,68000,MORTGAGE,2.0,VENTURE,A,5000,7.51,0,0.07,N,15.5,0,0
39.0,30400,RENT,2.0,MEDICAL,D,10000,15.7,1,0.33,Y,15.0,0,0
38.0,30500,RENT,8.0,EDUCATION,C,10000,14.22,1,0.33,N,12.0,0,0
40.0,68000,MORTGAGE,1.0,PERSONAL,A,9200,8.94,0,0.14,N,11.0,0,0
36.0,31200,RENT,0.0,EDUCATION,A,10000,6.91,1,0.32,N,15.0,0,0
36.0,68000,OTHER,2.0,PERSONAL,A,7200,9.63,0,0.11,N,15.0,0,0
40.0,31504,RENT,13.0,MEDICAL,E,10000,10.99,1,0.32,N,13.0,0,1
40.5,32000,RENT,5.0,PERSONAL,B,10000,11.71,1,0.31,N,11.0,0,0
40.5,32000,RENT,5.0,VENTURE,B,10000,10.38,1,0.31,N,15.0,0,0
37.0,32000,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.79,1,0.31,N,15.0,0,0
40.0,32400,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.0,1,0.31,N,14.0,0,0
37.0,33000,RENT,0.0,VENTURE,A,10000,5.99,0,0.3,N,11.0,0,0
40.5,68500,MORTGAGE,4.0,PERSONAL,D,14300,15.31,0,0.21,N,15.5,0,0
36.0,35000,RENT,1.0,VENTURE,B,10000,10.99,0,0.29,N,15.0,0,1
40.5,35000,RENT,13.0,DEBTCONSOLIDATION,A,10000,8.49,0,0.29,N,11.0,0,0
38.0,29000,RENT,2.0,DEBTCONSOLIDATION,D,10000,10.99,1,0.34,N,15.5,0,1
40.5,69000,MORTGAGE,14.5,VENTURE,A,20000,6.54,0,0.29,N,12.0,0,0
37.0,69000,OWN,12.0,HOMEIMPROVEMENT,A,12000,9.32,0,0.17,N,13.0,0,0
40.5,36000,RENT,5.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.28,N,15.0,0,0
40.5,36000,RENT,0.0,MEDICAL,B,10000,11.11,0,0.28,N,11.0,0,0
40.5,69600,OWN,11.0,VENTURE,A,6000,7.9,0,0.09,N,13.0,0,0
40.5,36000,RENT,1.0,MEDICAL,A,10000,8.94,0,0.28,N,11.0,0,0
36.0,69736,MORTGAGE,14.5,VENTURE,E,2500,17.04,0,0.04,N,14.0,0,0
40.5,69996,MORTGAGE,1.0,PERSONAL,A,10000,7.66,0,0.14,N,12.0,0,0
37.0,69996,MORTGAGE,10.0,PERSONAL,B,5000,10.99,0,0.07,N,15.5,0,1
40.0,69996,OTHER,14.5,HOMEIMPROVEMENT,B,6000,12.53,0,0.09,N,11.0,0,0
40.5,69996,OWN,14.5,VENTURE,A,8000,9.32,0,0.11,N,15.5,0,0
38.0,38000,RENT,3.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.26,N,15.0,0,0
40.5,39204,RENT,4.0,VENTURE,A,10000,5.99,0,0.26,N,12.0,0,0
40.5,64000,MORTGAGE,8.0,PERSONAL,A,4800,8.9,1,0.07,N,15.5,0,0
40.5,70000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,21600,7.51,0,0.31,N,11.0,0,0
39.0,70000,MORTGAGE,7.0,PERSONAL,A,12500,7.9,0,0.18,N,12.0,0,0
37.0,39870,RENT,8.0,MEDICAL,B,10000,10.65,0,0.25,N,14.0,0,0
37.0,70000,MORTGAGE,2.0,VENTURE,B,23125,10.65,0,0.43,N,14.0,0,0
40.0,70000,MORTGAGE,6.0,MEDICAL,A,18000,7.9,0,0.26,N,12.0,0,0
38.0,70000,MORTGAGE,14.5,EDUCATION,A,17000,6.03,0,0.24,N,13.0,0,0
39.0,70000,MORTGAGE,11.0,MEDICAL,A,19500,7.9,0,0.28,N,14.0,0,0
38.0,40000,RENT,14.5,PERSONAL,D,10000,16.29,0,0.25,N,12.0,0,0
40.5,70000,MORTGAGE,2.0,PERSONAL,B,5000,12.69,0,0.07,N,12.0,0,0
36.0,64000,MORTGAGE,14.5,DEBTCONSOLIDATION,E,6800,18.39,1,0.11,Y,12.0,0,0
40.5,40000,RENT,3.0,MEDICAL,A,10000,10.99,0,0.25,N,15.5,0,1
40.5,70000,MORTGAGE,14.5,VENTURE,A,10500,6.99,0,0.15,N,12.0,0,0
36.0,70000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,5.42,0,0.09,N,15.5,0,0
40.5,41000,RENT,2.0,MEDICAL,C,10000,13.79,0,0.24,N,15.5,0,0
40.5,70000,MORTGAGE,14.5,HOMEIMPROVEMENT,D,9000,14.54,0,0.13,N,15.5,0,0
40.5,70000,MORTGAGE,5.0,PERSONAL,A,8000,7.29,0,0.11,N,13.0,0,0
40.0,70000,MORTGAGE,14.5,HOMEIMPROVEMENT,A,12000,5.79,0,0.17,N,14.0,0,0
37.0,43000,RENT,1.0,MEDICAL,A,10000,7.9,0,0.23,N,15.5,0,0
39.0,70000,MORTGAGE,6.0,EDUCATION,A,10000,6.17,0,0.14,N,15.0,0,0
40.0,70000,MORTGAGE,1.0,VENTURE,A,11600,6.91,0,0.17,N,15.5,0,0
36.0,70000,MORTGAGE,14.5,DEBTCONSOLIDATION,A,16000,6.91,0,0.23,N,14.0,0,0
37.0,70000,MORTGAGE,3.0,EDUCATION,D,15000,15.2,0,0.21,N,15.0,0,0
37.0,44000,RENT,0.0,PERSONAL,A,10000,6.91,0,0.23,N,15.0,0,0
36.0,45000,RENT,12.0,MEDICAL,D,10000,15.99,0,0.22,N,14.0,0,0
37.0,70000,MORTGAGE,0.0,VENTURE,B,10000,10.99,0,0.14,N,11.0,0,1
38.0,70000,MORTGAGE,0.0,PERSONAL,A,9250,7.51,0,0.13,N,15.5,0,0
36.0,70000,MORTGAGE,14.5,VENTURE,B,10000,9.88,0,0.14,N,14.0,0,0
39.0,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8400,7.88,0,0.12,N,15.0,0,0
40.5,45000,RENT,8.0,PERSONAL,C,10000,14.22,0,0.22,N,12.0,0,0
36.0,70000,MORTGAGE,2.0,PERSONAL,A,11000,7.51,0,0.16,N,12.0,0,0
39.0,70000,OWN,0.0,VENTURE,A,8000,10.99,0,0.11,N,12.0,0,1
40.5,36000,RENT,1.0,VENTURE,C,4300,10.91,0,0.12,Y,15.5,0,0
39.0,60000,RENT,4.0,DEBTCONSOLIDATION,A,4300,7.49,0,0.07,N,15.5,0,0
39.0,64000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,8750,10.99,1,0.14,Y,13.0,0,1
40.5,70000,MORTGAGE,14.5,MEDICAL,A,10000,8.59,0,0.14,N,12.0,0,0
40.5,12000,RENT,4.0,MEDICAL,A,4200,10.99,1,0.35,N,14.0,0,1
40.0,54400,MORTGAGE,14.5,MEDICAL,F,23125,18.09,1,0.39,N,12.0,0,0
39.0,45500,RENT,4.0,PERSONAL,D,10000,16.29,0,0.22,N,15.0,0,0
40.5,70000,MORTGAGE,1.0,EDUCATION,C,20000,14.26,0,0.29,N,13.0,0,0
40.5,70000,MORTGAGE,2.0,EDUCATION,E,14000,16.7,0,0.2,Y,13.0,0,0
36.0,70000,MORTGAGE,0.0,VENTURE,C,6000,13.79,0,0.09,N,15.0,0,0
40.5,40000,RENT,0.0,PERSONAL,D,10000,16.0,1,0.25,N,12.0,0,0
36.0,46000,RENT,2.0,DEBTCONSOLIDATION,C,10000,12.53,0,0.22,N,14.0,0,0
40.5,70000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,20800,12.21,0,0.3,N,11.0,0,0
40.5,30000,RENT,0.0,DEBTCONSOLIDATION,A,4200,7.49,0,0.14,N,13.0,0,0
36.0,70000,MORTGAGE,11.0,PERSONAL,C,23125,12.84,0,0.36,Y,15.5,0,0
37.0,70000,MORTGAGE,7.0,MEDICAL,B,23125,9.76,0,0.36,N,12.0,0,0
40.5,70000,MORTGAGE,3.0,MEDICAL,B,2825,9.64,0,0.04,N,15.5,0,0
40.0,70032,MORTGAGE,14.0,EDUCATION,B,14000,9.99,0,0.2,N,14.0,0,0
40.5,42000,RENT,2.0,PERSONAL,C,4200,13.35,0,0.1,N,15.5,0,0
37.0,43000,RENT,1.0,VENTURE,C,4200,13.49,0,0.1,Y,14.0,0,0
37.0,48000,RENT,6.0,PERSONAL,B,4200,10.59,0,0.09,N,14.0,0,0
40.5,70800,MORTGAGE,14.5,PERSONAL,A,12000,6.62,0,0.17,N,11.0,0,0
40.5,50426,RENT,0.0,PERSONAL,A,4200,7.49,0,0.08,N,11.0,0,0
40.5,55000,RENT,4.0,HOMEIMPROVEMENT,B,4200,12.69,0,0.08,N,15.5,0,0
37.0,71000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,11200,12.42,0,0.16,N,11.0,0,0
40.5,57000,RENT,1.0,MEDICAL,B,4200,10.99,0,0.07,N,13.0,0,1
40.5,71000,MORTGAGE,11.0,EDUCATION,A,9000,10.99,0,0.13,N,11.0,0,1
40.5,71000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000,10.99,0,0.17,N,15.0,0,1
40.0,71000,MORTGAGE,5.0,EDUCATION,E,7000,15.38,0,0.1,Y,12.0,0,0
36.0,65028,MORTGAGE,4.0,EDUCATION,D,10000,15.95,1,0.15,N,14.0,0,0
36.0,12000,RENT,-1.0,MEDICAL,B,4000,10.62,1,0.33,N,11.0,1,0
40.5,41435,RENT,-1.0,MEDICAL,E,10000,16.45,1,0.24,N,15.5,1,0
36.0,72000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,13000,10.99,0,0.18,N,13.0,0,1
40.5,47508,RENT,3.0,DEBTCONSOLIDATION,B,10000,10.74,0,0.21,N,15.5,0,0
40.5,72000,OWN,1.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.14,N,11.0,0,0
40.5,72000,MORTGAGE,14.5,HOMEIMPROVEMENT,A,8400,6.62,0,0.12,N,11.0,0,0
38.0,72000,MORTGAGE,10.0,EDUCATION,C,15000,13.49,0,0.21,N,15.5,0,0
40.5,72000,MORTGAGE,2.0,VENTURE,A,14825,6.03,0,0.21,N,12.0,0,0
40.5,48000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.86,0,0.21,N,15.5,0,0
39.0,48000,RENT,0.0,VENTURE,C,10000,13.22,0,0.21,N,15.5,0,0
36.0,72000,MORTGAGE,8.0,MEDICAL,A,3500,6.99,0,0.05,N,13.0,0,0
37.0,72000,MORTGAGE,12.0,VENTURE,A,5600,5.42,0,0.08,N,15.0,0,0
40.5,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5050,6.99,0,0.07,N,15.5,0,0
36.0,48450,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.61,0,0.21,N,15.0,0,0
40.5,42600,RENT,0.0,VENTURE,D,10000,15.62,1,0.23,Y,12.0,0,0
39.0,66000,MORTGAGE,14.5,HOMEIMPROVEMENT,E,2000,18.39,1,0.03,N,12.0,0,0
38.0,43000,RENT,14.5,MEDICAL,D,10000,16.89,1,0.23,Y,12.0,0,0
37.0,49500,RENT,0.0,MEDICAL,A,10000,7.66,0,0.2,N,14.0,0,0
38.0,56100,MORTGAGE,4.0,MEDICAL,C,6100,14.79,1,0.09,Y,14.0,0,0
38.0,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,5.99,0,0.08,N,11.0,0,0
36.0,72000,MORTGAGE,3.0,EDUCATION,A,8000,6.92,0,0.11,N,12.0,0,0
38.0,50000,RENT,5.0,PERSONAL,C,10000,10.99,0,0.2,N,13.0,0,1
39.0,72000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,11.86,0,0.21,N,15.0,0,0
37.0,66000,MORTGAGE,-1.0,EDUCATION,B,23125,11.86,1,0.38,N,13.0,1,0
40.5,72000,MORTGAGE,13.0,MEDICAL,B,8000,11.49,0,0.11,N,14.0,0,0
36.0,72000,MORTGAGE,14.0,VENTURE,A,2500,7.51,0,0.03,N,14.0,0,0
40.5,50000,RENT,14.5,HOMEIMPROVEMENT,A,10000,9.63,0,0.2,N,14.0,0,0
40.5,72000,MORTGAGE,14.5,DEBTCONSOLIDATION,A,10000,7.14,0,0.14,N,13.0,0,0
36.0,72000,OWN,5.0,VENTURE,B,6000,11.36,0,0.08,N,15.5,0,0
